Name,UOM,MRP,Selling Price,Quantity,Total MRP,Total SP,Image Url,Category
maggi pichkoo imli 80gm,Piece,22,22,15,330,330,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Brit.treat choco 50gm,Piece,10,10,42,420,420,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Pringles pizza flavour 102gm,Piece,110,105,2,220,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
dr.oetker funfoods ori veg mayonnaise 50gm,Piece,25,23,14,350,322,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Nissin korean chicken noodle 80gm,Piece,52,50,15,780,750,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Hellmanns real mayonnaise 250gm,Piece,90,79,8,720,632,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Brit.toastea pre.250gm,Piece,50,48,8,400,384,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
maggi 2minute noodles 150gm,Piece,30,30,48,1440,1440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
maggi 2minute noodles 70gm,Piece,15,15,96,1440,1440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Brit.50-50 sweet&salty 188gm,Piece,35,33,17,595,561,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
maggi 2minute noodles 70gm,Piece,15,15,17,255,255,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Pond's Starlight Perfumed Talcum Powder Orchid & Jasmine Notes 100g,Piece,132,120,8,1056,960,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
harpic lemon fresh bathroom cle 250ml,Piece,61,60,1,61,60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Nirma yellow powder 500gm,Piece,33,32,24,792,768,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
jimjam 62gm,Piece,10,10,39,390,390,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
nirma detergent powder 1kg,Piece,66,64,11,726,704,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
lizol citrus disinfectant surface cleaner,Piece,169,164,10,1690,1640,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
dettol skincare liquid handwash 875ml,Piece,155,145,5,775,725,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
ponds magic talc 50gm,Piece,62,60,19,1178,1140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Dove Go fresh 75 gm Bar,Piece,67,62,24,1608,1488,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Britannia Bourbon Cream Biscuit,Pc,20,20,-32,-640,-640,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/100286220_8-britannia-bourbon-cream-biscuit-chocolate-flavour.jpg,Snacks & Packaged Foods
Happy Dent Rs 5,Pc,5,5,-1,-5,-5,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Aseel Kimia 500gm,Piece,320,169,45,14400,7605,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
jokar.pre.lachkari rice,Kg,80,70,-3,-240,-210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
Sunny Sun lite 860gm,Piece,185,155,22,4070,3410,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Sunny Soya 800gm,Piece,165,132,24,3960,3168,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
sargam plus1.2kg,Piece,52,48,7,364,336,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
sargam 230gm rs 10,Piece,10,10,120,1200,1200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Match box,Pc,1,1,-5,-5,-5,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
harpic 500.ml,Piece,115,110,-8,-920,-880,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Pantene Hairfall Control Shampoo 180 ml,Pc,189,170,-3,-567,-510,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Johnson's baby No More Tears Baby Shampoo 50 ml,Pc,60,60,-1,-60,-60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/261018_13-johnsons-baby-no-more-tears-baby-shampoo.jpg,Beverages
whisper xl 12pads,Piece,75,71,-1,-75,-71,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Lifebuoy Care 41 g,Pc,10,10,-1,-10,-10,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Lifebuoy_Care_41_g_1664883085995.png,Personal Care & Health
Colgate Max fresh 10/-,Pc,10,10,-1,-10,-10,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Colgate_Max_fresh_10_-_1715172491225.png,Personal Care & Health
Nivea body milk 50ml,Piece,55,50,3,165,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Body Milk 75ml,Piece,85,75,3,255,225,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Shea Smooth 75ml,Piece,115,99,3,345,297,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea cocoa Nourish 75ml,Piece,115,99,1,115,99,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea express hydration 75ml,Piece,115,99,3,345,297,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Aloe Hydration 75ml,Piece,99,89,3,297,267,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea cocoa nourish 200ml,Piece,330,299,3,990,897,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Body milk lotion 400ml,Piece,520,449,3,1560,1347,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea shea Smooth 400ml,Piece,564,469,3,1692,1407,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Cocoa Nourish 400ml,Piece,565,469,2,1130,938,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Soft 25ml,Piece,55,49,9,495,441,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Soft 100ml,Piece,265,249,2,530,498,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Soft 200ml,Piece,400,349,1,400,349,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea All in 1 Facewash 50gm,Piece,135,123,3,405,369,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea Dark Spot 50gm,Piece,119,105,3,357,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea oil Control FW 50gm,Piece,110,105,3,330,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Garnier Men Acno Fight FW 25gm,Piece,69,65,2,138,130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier men duo foam 25gm,Piece,69,65,2,138,130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Garnier Men Acnofight 50gm,Piece,115,109,2,230,218,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Men Turbo Bright Duo form 50gm,Piece,129,119,2,258,238,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier men oil clear FW 50gm,Piece,125,119,2,250,238,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Garnier Men Acnofight 100gm,Piece,279,259,3,837,777,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier men x2 turbofight 100gm,Piece,299,279,3,897,837,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier men duo form turbofight 100gm,Piece,299,279,3,897,837,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier men turbo bright 50gm,Piece,125,119,2,250,238,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Loreal TR5 80ml,Piece,80,77,3,240,231,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal 6oil shamp 82.5ml,Piece,99,99,3,297,297,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Fall resist 3X 80ml,Piece,95,95,3,285,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Colour Protect 80ml,Piece,99,97,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Dream Length 82.5ml,Piece,99,92,3,297,276,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal HM 80ml,Piece,105,104,3,315,312,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Hyaluron pure 80ml,Piece,90,90,3,270,270,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
LoReal Glycolic gloss 80ml,Piece,105,105,3,315,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal TR5 Cond 70ml,Piece,119,115,3,357,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
LoReal Fall resist cond 71.5ml,Piece,119,115,3,357,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal colour protect cond 71.5ml,Piece,119,115,3,357,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
LoReal Dream length cond 71.5ml,Piece,119,105,3,357,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal HM cond 70ml,Piece,129,122,3,387,366,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Glycolic glass cond 70ml,Piece,129,122,3,387,366,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
LoReal TR 5 Shampoo 200ml,Piece,189,188,3,567,564,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal 6oil Shampoo 175ml,Piece,189,188,3,567,564,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Garnier Color Natural Darkest Brown No 3,Pc,89,89,-1,-89,-89,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Garnier_Color_Natural_Darkest_Brown_No_3_1682846481129.png,Puja Needs & General
LoReal Fall resist 200ml,Piece,219,219,3,657,657,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Color protect 180ml,Piece,219,199,2,438,398,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Dream lengthy Shampoo 200ml,Piece,190,179,3,570,537,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
LoReal HM shampoo 175ml,Piece,209,199,3,627,597,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
LoReal Glycolic glass 200ml,Piece,239,229,3,717,687,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal TR5 Cond 180ml,Piece,279,265,3,837,795,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal 6oil cond 175ml,Piece,279,265,3,837,795,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Fall resist 175ml,Piece,279,265,3,837,795,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Colour protect cond 180ml,Piece,269,249,3,807,747,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Loreal Dream Length cond 175ml,Piece,279,269,3,837,807,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
loreal Hyaluron moisture cond 175ml,Piece,299,280,3,897,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
LoReal Glycolic gloss cond 175ml,Piece,299,280,3,897,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Garnier vit C serum 15ml,Piece,299,280,2,598,560,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Gar. Nat. Black,Piece,35,35,15,525,525,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Nat Black 20ml+20g,Piece,45,42,18,810,756,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Black Nat 20ml+20g,Piece,45,42,20,900,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Nat.Black no 3,Piece,45,42,20,900,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Black Nat Burgundy,Piece,45,42,16,720,672,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Shampoo Colour Shade 3,Pc,39,39,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/image_picker_1CCE7F92-63B8-4A9A-A854-566AC6502629-3213-0000022C99A7E888.jpg,Personal Care & Health
Garnier shampoo colour BB 10ml+10ml,Piece,35,33,16,560,528,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Garnier Shampoo colour 3.16 Burgundy,Piece,35,33,16,560,528,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Garnier 3.16 Burgundy 30ml+30gm,Piece,99,95,3,297,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier 3 darkest brown 35ml+30gm,Piece,99,95,3,297,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier 1Nat Black 35ml+30gm,Piece,99,95,3,297,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Color Naturals,Pc,180,180,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/40147933_5-garnier-color-naturals-creme-hair-color.jpg,Puja Needs & General
Garnier 3 darkest Brown 70ml+60gm,Piece,229,220,3,687,660,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Garnier Nat.Black 70ml+60gm,Piece,229,220,3,687,660,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
everyuth walnut scrub 7gm,Piece,15,15,11,165,165,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
everyuth tan removal choco cherry 7gm,Piece,20,19,12,240,228,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
everyuth Tan removel 9gm,Piece,20,19,10,200,190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
everyuth Golden Glow mask 8gm,Piece,20,19,12,240,228,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
everyuth Golden Glow peel of mask 25gm,Piece,59,56,3,177,168,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
everyuth tan removel 25gm,Piece,70,65,3,210,195,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
everyuth Golden Glow 50gm,Piece,110,99,3,330,297,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
everyuth Walnut scrub 50g+50g free,Piece,110,105,3,330,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Parachute Advansed Jasmine Non Sticky Coconut Hair Oil 190 ml,Pc,87,87,-1,-87,-87,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/263884_4-parachute-advansed-jasmine-non-sticky-coconut-hair-oil.jpg,Personal Care & Health
wheel 2in1 40gm rs 10,Piece,10,10,96,960,960,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Red Label 100gm,Piece,50,48,18,900,864,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Dove cond her 75ml,Piece,120,110,1,120,110,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Dove Cond her biopro 75ml,Piece,120,110,3,360,330,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Dove Hair Fall rescue 75ml,Piece,60,56,4,240,224,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Catch Chana Masala 100 g Carton,Pc,63,63,-1,-63,-63,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/100099598_7-catch-chana-masala.jpg,Household & Cleaning
Gagan Garam masala khada 10rs,Pc,10,10,-7,-70,-70,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Malkist cheese 144gm,Piece,45,41,45,2025,1845,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Dairy & Fresh
Malkist Chocolate 144gm,Piece,45,41,52,2340,2132,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Act popcorn golden sizzle 35gm,Piece,10,10,46,460,460,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Act popcorn classic salted,Piece,10,10,41,410,410,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Suhana byadangi 50gm,Piece,46,42,-1,-46,-42,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Suhana papad rs10,Piece,10,10,52,520,520,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Ambari KLM 100gm,Piece,35,32,8,280,256,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Suhana Egg curry masala rs10,Piece,10,10,60,600,600,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
ambari KLM 500gm,Piece,165,149,4,660,596,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Suhana Sambar Masala 200gm,Piece,152,140,12,1824,1680,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
ambari goda masala 100gm,Piece,48,44,7,336,308,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
ambari goda masala 50gm,Piece,24,22,19,456,418,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Tea Masala rs10,Piece,10,10,15,150,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Tang Mango 500g,Pc,170,160,-1,-170,-160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Suhana Super garam masala 10rs,Piece,10,10,17,170,170,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Suhana Sambar masala rs10,Piece,10,10,45,450,450,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
DETOL SOAP 51,Pc,51,51,-1,-51,-51,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Johnson's baby No More Tears Baby Shampoo 100 ml,Pc,95,95,-1,-95,-95,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/261016_14-johnsons-baby-no-more-tears-baby-shampoo.jpg,Beverages
Ambari KLM 200gm,Piece,67,62,20,1340,1240,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Godrej Cinthol Lime 40g,Pc,10,10,-4,-40,-40,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Godrej_Cinthol_Lime_40g_1664879510313.png,Personal Care & Health
Vedant Dishwash 1L,Piece,85,55,23,1955,1265,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
camel drawing kit,Piece,149,129,-1,-149,-129,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Dettol Original Hand Wash Liquid Pump 200 ml,Pc,99,99,-1,-99,-99,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Divya Jwar Nashak Vati 40 Tab,Pc,55,55,-8,-440,-440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Everest Hing 10gm,Piece,30,26,35,1050,910,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Everest hing 25gm,Piece,51,45,11,561,495,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Everest Hing 50gm,Piece,96,85,11,1056,935,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Everest milk masala 10gm,Piece,43,41,10,430,410,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Streax Hair natural black No 3. 30ml,Pc,25,22,-3,-75,-66,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Streax_Hair_natural_black_No_3._30ml_1711112038229.png,Personal Care & Health
Everest milk masala 20gm,Piece,82,80,10,820,800,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Everest saffron 0.5gm,Piece,210,160,10,2100,1600,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Everest Ginger Garlic Paste 100gm,Piece,23,21,22,506,462,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Everest Ginger Garlic Paste 200gm,Piece,47,40,12,564,480,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Everest Pasta Masala rs5,Piece,5,5,63,315,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Everest Peri Peri Masala rs5,Piece,5,5,73,365,365,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Everest mutton curry mix 80gm,Piece,50,46,10,500,460,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Everest Chiken curry mix 80gm,Piece,50,46,10,500,460,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Everest Butter Chicken mix 50gm,Piece,45,40,5,225,200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Paneer Butter Masala mix 50gm,Piece,45,41,5,225,205,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
