Name,UOM,MRP,Selling Price,Quantity,Total MRP,Total SP,Image Url
Till black 100gm,Piece,100,55,54,5400,2970,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pantene hairfall control shampoo 75ml,Piece,75,71,1,75,71,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dhanadal 100gm,Piece,60,32,14,840,448,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pantene silky smooth shampoo 180ml,Piece,195,189,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
starful 10gm,Piece,20,14,13,260,182,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pantene health shine shampoo 180ml,Piece,175,170,1,175,170,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dhanadal 50gm,Piece,30,18,46,1380,828,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dalchini 25gm,Piece,40,25,3,120,75,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dagadful 50gm,Piece,50,42,13,650,546,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
mahari barik100g,Piece,30,22,36,1080,792,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dove Hair fall rescue,Piece,60,58,3,180,174,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Khas khas,Piece,60,45,97,5820,4365,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
puja badam 50gm,Piece,25,12,5,125,60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
mahari barik50gm,Piece,15,12,42,630,504,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dove Dendruff care shampoo,Piece,246,240,5,1230,1200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kali miri 20gm,Piece,50,30,10,500,300,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
khadi sakhar100g,Piece,20,14,74,1480,1036,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dove +amino protein shampoo 180ml,Piece,172,165,2,344,330,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Bora 5star khas khas 50gm,Piece,170,110,16,2720,1760,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kalimiri 50gm,Piece,90,56,4,360,224,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
khadi sakhar 200gm,Piece,30,19,6,180,114,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lalful 25gm,Piece,60,50,5,300,250,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Clinic Plus hair oil 100ml,Piece,74,72,1,74,72,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
khadi sakhar.,Piece,70,38,1,70,38,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Clinic Plus hair oil 200ml,Piece,140,130,1,140,130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lalful 25gm,Piece,60,50,3,180,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lalful 50gm,Piece,120,95,9,1080,855,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tiger brand paneer tikka masala RTC20g,Piece,30,25,8,240,200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lavang 25gm,Piece,40,30,21,840,630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
mamaearth onion hair oil 150ml,Piece,419,210,37,15503,7770,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
catch chatpata chat masala,Piece,85,80,2,170,160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
catch kichen king masala,Piece,95,90,4,380,360,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lalful 10gm,Piece,80,30,47,3760,1410,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lavang 10gm,Piece,30,15,10,300,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Shanti vit E 65ml,Piece,20,19,39,780,741,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tiger brand dal tadaka masala RTC20g,Piece,30,25,1,30,25,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jaayfal 2pcs,Piece,24,20,120,2880,2400,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
til black 50gm,Piece,50,28,87,4350,2436,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tiger brand misal masala RTC20g,Piece,30,25,2,60,50,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kala namak 100gm,Piece,15,9,4,60,36,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
khadi sakhar 200gm,Piece,30,19,29,870,551,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
shanti badam Oil 175ml,Piece,56,54,17,952,918,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Khushbu Soyabean oil 13.5kg,Piece,2500,1960,2,5000,3920,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tiger brand briyani masala RTC20g,Piece,30,25,1,30,25,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tiger brand shahi pulav masala20g,Piece,30,25,1,30,25,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Keshkanti Amla hair oil 200ml,Piece,90,85,4,360,340,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Swaraj gold Soyabean 14litre,Piece,2195,1890,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana sabji masala,Piece,10,10,20,200,200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
tiger brand kaju kari masala20g,Piece,30,25,3,90,75,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Swaraj gold Soyabean 14litre,Piece,2195,1890,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana biryani masala,Piece,10,10,-10,-100,-100,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
magaj 100gm,Piece,110,95,34,3740,3230,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
egg curry masala,Piece,5,5,2,10,10,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana kaju curry rtc 50gm,Piece,45,42,5,225,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
magaj 200gm,Piece,200,170,12,2400,2040,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dabur anmol hair oil 100ml,Piece,42,40,11,462,440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
karala200gm,Piece,55,50,19,1045,950,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dabur anmol jasmine 200ml,Piece,85,81,5,425,405,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana paneer makhanwala rtc 50g,Piece,45,42,12,540,504,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Fortune sunflower 15 litre,Piece,2600,2349,2,5200,4698,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
karala 100gm,Piece,30,15,23,690,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana chicken masala,Piece,10,10,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana palak paneer rtc 50gm,Piece,45,42,15,675,630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana paneer butter rtc 50gm,Piece,45,42,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
chia seeds 100gm,Piece,110,39,1,110,39,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana fish curry masala,Piece,10,10,16,160,160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
chia seeds 200gm,Piece,110,79,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana shahi paneer rtc 50gm,Piece,45,42,13,585,546,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana shev bhaji masala,Piece,10,10,17,170,170,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sabja bee 50gm,Piece,28,20,21,588,420,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana pani puri masala,Piece,10,10,16,160,160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana mutton gravy rtc 50gm,Piece,50,47,34,1700,1598,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana supar garam masala,Piece,10,10,17,170,170,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana ambari Sunday masala 100g,Piece,52,49,16,832,784,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana mutter paneer rtc 50gm,Piece,45,42,5,225,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana supar garam masala,Piece,10,10,3,30,30,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana ambari dhane powder 200g,Piece,83,80,8,664,640,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Bajaj amonds drops 280ml,Piece,225,118,4,900,472,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana fish curry 6g,Piece,5,5,53,265,265,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana kitchen masala,Piece,10,10,9,90,90,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
hair&care aloe Vera,Piece,68,65,3,204,195,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Hair&care aloe Vera 300ml,Piece,178,175,4,712,700,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
khandeshi khada masala 50g,Piece,78,70,15,1170,1050,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana chicken gravy rtc 80gm,Piece,50,47,19,950,893,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jeera 500gm,Piece,400,200,-2,-800,-400,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dabur amla hair oil 63ml,Piece,20,19,10,200,190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jeera 50g,Piece,25,17,-14,-350,-238,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dabur Amla hair oil 136ml,Piece,55,53,6,330,318,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana paneer butter rtc  50gm,Piece,45,42,8,360,336,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kacchi Dabeli 50gm,Piece,27,22,3,81,66,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jeera100gm,Piece,60,35,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
paneer masala 8gm,Piece,10,8,8,80,64,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sauff special 200g,Piece,120,105,1,120,105,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dabur Amla 55,Piece,55,52,1,55,52,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana chicken tandoori rtc 100gm,Piece,55,52,12,660,624,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
super garam masala 10gm,Piece,10,8,6,60,48,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Parachute jasmine 90ml,Piece,48,46,19,912,874,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana butter chicken rtc 50gm,Piece,45,42,5,225,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sauff gujarati spl100gm,Piece,50,40,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sandwich masala 10gm,Piece,10,8.5,27,270,229.5,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kacchi Dabeli 10gm,Piece,10,9,36,360,324,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
parachute jasmine 190ml,Piece,100,95,21,2100,1995,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sauff bhajki 100gm,Piece,55,35,-3,-165,-105,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana mushroom masala rtc 50gm,Piece,45,42,2,90,84,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jeera powder 50gm,Piece,55,45,22,1210,990,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Bajaj almond drops 475ml,Piece,385,375,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sauff bhajki 200gm,Piece,110,70,-2,-220,-140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kesh king gold Ayurvedic oil 50ml,Piece,99,95,6,594,570,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sauff 50gm,Piece,60,30,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
byadgi mirchi powder 50gm,Piece,46,38,25,1150,950,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
keshking oil 100ml,Piece,175,171,2,350,342,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana kasoori methi rtc 100gm,Piece,100,95,3,300,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suntha 25g,Piece,20,15,72,1440,1080,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana fish fry rtc 50gm,Piece,45,42,6,270,252,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kashmiri mirchi powder 50gm,Piece,57,48,23,1311,1104,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
chaat masala 50gm,Piece,44,36,9,396,324,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ova50gm,Piece,30,25,27,810,675,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana chicken tikka masala rtc 80gm,Piece,50,47,12,600,564,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ova 25gm,Piece,15,13,12,180,156,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
super garam masala 50gm,Piece,34,28,7,238,196,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dalchini25g,Piece,40,25,10,400,250,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kbm butter chicken 50gm,Piece,30,27,6,180,162,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Biryani masala 50gm,Piece,84,70,3,252,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
methi 50g,Piece,14,12,31,434,372,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
paneer masala 50gm,Piece,53,47,8,424,376,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
methi 100g,Piece,28,22,16,448,352,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana mutter paneer rtc 50gm,Piece,45,42,6,270,252,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pavbhaji Masala 50gm,Piece,47,42,15,705,630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jeera powder 50gm.,Piece,40,25,6,240,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana akkha masoor,Piece,45,42,1,45,42,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Meat mutton Masala 50gm,Piece,48,42,15,720,630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana misal masala 10g,Piece,10,10,15,150,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
rbc chicken gravy rtc 80gm,Piece,35,32,1,35,32,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
kitchen king masala 50gm,Piece,48,42,19,912,798,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana sahi garam masala8g,Piece,10,10,18,180,180,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
bajaj coconut oil 175ml,Piece,92,88,2,184,176,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana chiken masala 50g,Piece,48,44,15,720,660,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ram bandhu palak paneer ram bandhu 50gm,Piece,30,32,1,30,32,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Navratan oil 180ml,Piece,155,149,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana paneer masala8g,Piece,10,10,13,130,130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Navratan oil 270ml,Piece,215,209,2,430,418,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
baja coconut oil 100ml,Piece,65,61,9,585,549,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Sambar masala 50gm,Piece,42,38,5,210,190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana ambari mirachi powder 200g,Piece,95,90,16,1520,1440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
